business_name,contact_name,email,phone,ein,business_address,city,state,zip,ffl_license_number,ffl_license_type,ffl_expiry,sot_license_type,sot_tax_year,sot_period_start,sot_period_end,sot_control_number,sot_receipt_date,tax_exempt,sales_tax_id,notes,tier,verified,created_at
RAZR Defense,,,(480) 652-5892,,,Queen Creek,AZ,85142,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
R. Barrus,,,(713) 568-6262,,,Houston,TX,77001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
RBH GUNS,,,(405) 414-2426,,,Choctaw,OK,73020,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Ready Gunner,,,(801) 376-9818,,,Provo,UT,84601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Rebel Arms Co.,LLC",,,(662) 816-6244,,,Oxford,MS,38655,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
REC Gunworks,,,(724) 676-0163,,,Bolivar,PA,15923,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Red beard Gunworks, llc",,,(361) 704-6069,,,PORTLAND,TX,78374,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Red Bear Gun Brokers,,,(719) 339-9937,,,Colorado Springs,CO,80901,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Red Dirt Firearms,,,(405) 207-7346,,,Pauls Valley,OK,73075,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Red Dog Reloading, LLC",,,(509) 395-2166,,,Trout Lake,WA,98650,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Red Dog Supply, LLC",,,(501) 581-1183,,,Quitman,AR,72131,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Red River Firearms, LLC",,,(318) 716-3111,,,Shreveport,LA,71101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Red Stag Tactical,,,(432) 631-2468,,6417 MOSSWOOD DRIVE,MIDLAND,TX,79707,5-75-329-07-7J-14278,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Reliance Firearms/GI-Guns & Ammo,,,(479) 721-8427,,,Rogers,AR,72756,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Rellim Arms, LLC",,,(316) 712-7717,,,Wichita,KS,67201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rex Tactical Armory,,,(337) 322-8527,,,Abbeville,LA,70510,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rhinos Gunworx,,,(573) 718-2907,,,Poplar Bluff,MO,63901,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Richard Antoine,,,(972) 926-3947,,,Forney,TX,75126,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Richard J. Miller,,,(619) 261-6505,,,Vail,AZ,85641,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rich's Gun Shop,,,(503) 678-2424,,,Donald,OR,97020,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Ricochet Firearms,,,(605) 290-0763,,,Aberdeen,SD,57401,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Right To Bear Arms Armory,,,(817) 683-7575,,,Arlington,TX,76001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Right To Bear ARms LLC,,,(812) 213-4592,,,Haubstadt,IN,47639,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rim Country Guns L.L.C.,,,(928) 474-8000,,513 S BEELINE HWY,PAYSON,AZ,85541,9-86-007-07-7A-17637,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Rimrock Defensive Innovations,,,(406) 794-9890,,,Laurel,MT,59044,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Riverman LLC,,,(208) 772-3700,,,Dalton Gardens,ID,83815,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
River’s Edge Tactical,,,(330) 483-1486,,,Valley City,OH,44280,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
RMG,,,(406) 202-2484,,,Helena,MT,59601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
R&M Sporting Goods,,,(907) 357-9711,,,Wasilla,AK,99623,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rob's Tactical Firearms,,,(870) 571-6182,,,Ashdown,AR,71822,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Rock Creek Barrels, Inc.",,,(608) 862-3688,,,Albany,WI,53502,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rocking B,,,(406) 855-6998,,,Billings,MT,59101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rocktown Tactical,,,(540) 705-6120,,,Harrisonburg,VA,22802,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rocky Mountain Custom Coating,,,(406) 363-9191,,,Hamilton,MT,59840,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Rocky Mountain Gun Club, LLC",,,(970) 523-7642,,,Grand Junction,CO,81501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rocky Mountain Shooters Supply,,,(970) 221-5133,,,Fort Collins,CO,80521,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ROE Armory LLC,,,(602) 410-7491,,,Glendale,AZ,85301,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ROE Tactical,,,(972) 885-9003,,,Irving,TX,75014,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Roman David Tactical,,,(517) 410-3925,,,Ocala,FL,34470,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rome Gun and Pawn,,,(706) 204-8237,,,Rome,GA,30161,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Ron Dishop Silencers,,,(352) 795-4511,,,Dunnellon,FL,34433,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rook Arms,,,(239) 471-4159,,,Cape Coral,FL,33904,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
roseburg gun,,,(541) 673-4537,,,Roseburg,OR,97470,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Rowdy's LLC,,,(435) 275-2550,,,St. George,UT,84790,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ROYAL NONESUCH CO LLC,,,(573) 825-8361,,,Columbia,MO,65201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Roy Cheney/ 144 Firearms,,,(864) 710-2364,,,North Augusta,SC,29841,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"RS Repair, LLC",,,(208) 251-4983,,,Preston,ID,83263,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
R Tac,,,(615) 688-7822,,,Lafayette,TN,37083,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
RTC Enterprises Inc,,,(252) 337-7296,,108 ASHLEY DRIVE,ELIZABETH CITY,NC,27909,1-56-139-01-8M-16914,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
"S3 Custom, L.L.C.",,,(941) 524-0524,,,Bradenton,FL,34201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
S3 Weaponworks,,,(207) 432-5931,,,Sanford,ME,04073,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Safe & Sound Consultants, LLC",,,(913) 369-0347,,,Kansas City,KS,66101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Safety Harbor Firearms,,,(727) 726-2500,,,Safety Harbor,FL,34695,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SAGE FLATS SHOOTER LLC,,,(406) 853-0792,,,Jordan,MT,59337,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sagra nw,,,(406) 676-4100,,,Ronan,MT,59864,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"SAI Arms, LLC",,,(210) 310-9284,,,San Antonio,TX,78201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Samano's Firearms,,,(281) 827-7148,,,League City,TX,77573,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Savannah River Cerakote,,,(706) 840-3688,,,Augusta,GA,30917,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Schellbach's Guns,,,(601) 616-6396,,,Little Rock,MS,39337,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
S. Coleman,,,(802) 375-5183,,,Bondville,VT,05340,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Scotts Tactical,,,(910) 817-7736,,,Rockingham,NC,28379,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SeaStrong Customs LLC.,,,(907) 738-4860,,,Sitka,AK,99835,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Second Amendment Shooting & Sport,,,(850) 376-9140,,,Niceville,FL,32578,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Select Fire Guns LLC,,,(614) 531-2515,,,Lewis Center,OH,43035,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sentinel Firearms Inc,,,(205) 592-3004,,,Birmingham,AL,35201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SFK Gun Corp,,,(409) 223-6746,,,Lumberton,TX,77657,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Sharp Machining & Tooling, LLC",,,(706) 778-9103,,,Mount Airy,GA,30563,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sharp Shooters USA,,,(770) 500-3473,,,Roswell,GA,30075,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Shenandoah Sporting Goods,,,(540) 436-3510,,,Toms Brook,VA,22660,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sheridan arms llc,,,(989) 607-0130,,,Saginaw,MI,48638,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Shooter's Roost, LLC",,,(304) 890-1630,,,Beckley,WV,25801,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
shooters supply,,,(410) 422-9315,,,berlin,MD,21811,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Shooters Supply,,,(620) 662-8141,,,South Hutchinson,KS,67505,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Shooters World LLC,,,(813) 381-1111,,,Tampa,FL,33601,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Shooting Fever, LLC.",,,(786) 842-3771,,,Miami,FL,33101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SIA LLC,,,(865) 851-9108,,,Knoxville,TN,37901,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sienna Armory,,,(281) 467-5424,,,Missouri City,TX,77459,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Signal 10 llc,,,(478) 718-3230,,,Warner Robins,GA,31088,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Signal Zero Supplies,,,(407) 891-9136,,,Saint Cloud,FL,34769,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Silber Silber LLC,,,(701) 301-7206,,,Bismarck,ND,58501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Silenced Weapons,,,(360) 334-0586,,,Battle Ground,WA,98604,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Silencer HQ,,,(402) 910-4931,,,Bennet,NE,68317,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Silent Night Firearms,,,(770) 272-2285,,9045 HICKORY FLAT HIGHWAY,WOODSTOCK,GA,30188,1-58-057-01-7L-13977,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Silent Rifle Group,,,(870) 219-3824,,,Batesville,AR,72501,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Silver Dollar Firearms,,,(727) 410-5212,,,Odessa,FL,33556,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"S&J Customs, LLC",,,(770) 843-9311,,,Jefferson,GA,30549,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SKIPS DEFENSE SOLUTIONS,,,(502) 931-3172,,,Louisville,KY,40201,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Small Arms Supply Co,,,(573) 419-9339,,,Oran,MO,63771,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Smoke and Lead Guns,,,(214) 718-7005,,,Watauga,TX,76148,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Smoking Gun Indoor Range & Training Center,,,(605) 791-3656,,,Rapid City,SD,57701,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Snap Shots LLC,,,(816) 221-9117,,,North Kansas City,MO,64116,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sonny's Gun Shop,,,(207) 493-4500,,,Caribou,ME,04736,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sound Tactical,,,(360) 204-6127,,,Bremerton,WA,98310,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"South Dakota Arms Company, LLC",,,(605) 870-2008,,,Miller,SD,57362,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SouthEast LTP,,,(352) 275-2688,,,High Springs,FL,32643,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Southeast Silencers,,,(800) 816-4029,,,Matthews,NC,28104,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Southern Maine Firearms,,,(207) 608-7234,,,Sanford,ME,04073,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
South Sound Guns,,,(360) 972-2955,,,Lacey,WA,98503,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Southwest Precision Arms,,,(970) 765-6673,,,Montrose,CO,81401,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Spiritcloud Tactical, LLC",,,(916) 934-9167,,,Eugene,OR,97401,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Split Mountain Metals,,,(406) 581-5100,,,Belgrade,MT,59714,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Split Rock Arms,,,(605) 376-3127,,,Sioux Falls,SD,57101,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sporting Solutions LLC,,,(920) 658-3168,,,Omro,WI,54963,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sportsmans Rod & Gun,,,(270) 737-4867,,,Elizabthetown,KY,42701,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Spring Guns & Ammo Crosby,,,(281) 328-2800,,,Crosby,TX,77532,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Spyder Arms LLC,,,(859) 474-0690,,,Alexandria,KY,41001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"SRC Firearms, LLC",,,(360) 320-4498,,,Hermiston,OR,97838,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SS Rifle LLc,,,(970) 367-6139,,,Meeker,CO,81641,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
ST Bernard Indoor Shooting Center,,,(504) 982-5433,,,Arabi,LA,70032,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Stealth Armament,,,(602) 888-6455,,5930 W GREENWAY RD STE 2,GLENDALE,AZ,85306,9-86-013-07-8M-17038,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Preferred,false,2026-03-29 04:40:48.567356+00
Stephen E Seger FFL/SOT,,,(314) 393-5394,,,Ballwin,MO,63011,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Steven Petersen,,,(559) 860-9874,,,Forest Grove,OR,97116,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Stewart Custom, llc",,,(608) 799-3539,,,West Salem,WI,54669,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Stewart Solutions LLC,,,(205) 602-0648,,,Leeds,AL,35094,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
St. Landry Lumber Co.,,,(337) 942-2227,,,Opelousas,LA,70570,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Stoddard's Range and Guns,,,(404) 355-4867,,,Atlanta,GA,30319,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
STOP DROP AND SHOP LLC,,,(719) 203-6685,,,Colorado Springs,CO,80901,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Straight Shooters LLC,,,(484) 964-4045,,,Perkiomenville,PA,18074,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Strategic Response Tactical LLC,,,(480) 606-8720,,,Gilbert,AZ,85233,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Stronghold Corp,,,(319) 213-4559,,,Elkader,IA,52043,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Sub-MOA Firearms,,,(515) 291-4233,,,Prole,IA,50229,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
SWFA Outdoors,,,(972) 617-7056,,,Midlothian,TX,76065,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Syndicate Arms,,,(724) 719-2650,,,Wexford,PA,15090,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"T2 Holdings, LLC",,,(419) 297-9480,,,Perrysburg,OH,43551,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TAC Munitions,,,(832) 827-3300,,,Houston,TX,77001,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Tactical Investments, LLC",,,(901) 457-9176,,,Collierville,TN,38017,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tactically Acquired,,,(931) 449-0688,,,Clarksville,TN,37040,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"Tactical Solutions International, Inc.",,,(307) 486-2336,,,Crowheart,WY,82512,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tallahassee Indoor Shooting Range LLC,,,(850) 727-4867,,,Tallahassee,FL,32318,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tall Guns LLC,,,(970) 619-8154,,,Loveland,CO,80537,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Talos Tactical,,,(509) 967-7200,,,West Richland,WA,99353,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tar Heel State Firearms,,,(704) 942-8671,,,Matthews,NC,28104,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
TBL Arms,,,(240) 375-6406,,,Leesburg,VA,20175,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
"TBO Defense, LLC",,,(512) 940-0419,,,Spicewood,TX,78669,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Team JC Guns,,,(936) 205-7287,,,Rowlett,TX,75030,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Tek Arms Inc.,,,(203) 219-3000,,,Manchester,CT,06040,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Texas Guns & Survival LLC,,,(903) 265-1000,,,Carthage,TX,75633,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Texas Precision Guns,,,(979) 204-7013,,,Bryan,TX,77801,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Texas Ranch Outfitters,,,(903) 383-2800,,,Yantis,TX,75497,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
Thames River Arms,,,(860) 303-4537,,,Waterford,CT,06385,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
The Armory Shooter Supply,,,(720) 580-1486,,,Berthoud,CO,80513,,,,,,,,,,false,,Imported from Rebel Dealer List Google Sheets — needs verification,Standard,false,2026-03-29 04:40:48.567356+00
